410,It was too nice a day to stay inside.,qach qoDDaq ratlhlu'meH QaQ jajvam.
411,I saw the moon above the roof.,beb DungDaq maS vIlegh.
412,The king crushed his enemies.,jaghpu'Daj HoHchu'ta' ta'.
413,The king abused his power.,woQDaj ghong ta'.
414,Please clean the dirty floor.,rav lam yIlamHa'choHmoH!
415,Put down your pencil.,ghojmeH ghItlhwI'lIj yIroQ
416,Put down your pencil and listen to me.,ghojmeH ghItlhwI'lIj yIroQ 'ej ghoghwIj yIqIm!
417,May I use your pencil? Any one will do.,ghojmeH ghItlhwI'lIj vIlo' 'e' Dachaw''a'? vay' vISaHbe'.
418,I bought a dozen pencils today.,DaHjaj wa'maH cha' ghojmeH ghItlhwI'mey vIje'ta'.
419,I've lost my pencil.,ghojmeH ghItlhwI' vIchIlpu'.
420,I have lost my pencil.,ghojmeH ghItlhwI'lIj vIchIlpu'.
421,The point of the pencil has become dull.,jejHa'choHpu' ghojmeH ghItlhwI'vam QIn.
422,Please write with a pencil.,DaghItlhmeH ghojmeH ghItlhwI' yIlo'!
423,Please write your name with a pencil.,ponglIj DaghItlhmeH ghojmeH ghItlhwI' yIlo'!
424,I need a pencil. Can I use one of yours?,ghojmeH ghItlhwI' vIpoQ. wa' ghItlhwI'lIj vIlo' 'e' Dachaw''a'?
425,My pencil fell off the edge of my desk.,raSwIj HeHvo' pumpu' ghojmeH ghItlhwI'wIj.
426,Please give me a pencil and some sheets of paper.,"ghojmeH ghItlhwI', navmey je HInob!"
427,"Seen from a distance, the stone looks like a human face.","Daq Hopvo' leghlu'chugh, Human qab rur naghvam."
428,"On my arrival at the station, I will call you.",tengchaHDaq jIpawDI' qarI'.
429,The satellite is now in orbit.,DaH bavtaH SIbDoH.
430,The satellite is in orbit around the moon.,DaH maS bavtaH SIbDoH.
431,Can you speak English?,DIvI' Hol DajatlhlaH'a'?
432,What is the easiest way to learn English?,nuq 'oH DIvI' Hol ghojmeH mIw ngeDqu''e'?
433,Those who learn English cannot do without English dictionaries.,DIvI' Hol mu'ghommey HutlhlaHbe' DIvI' Hol ghojwI'.
434,Do you have an English dictionary?,DIvI' Hol mu'ghom Daghaj'a'?
435,I like English best.,DIvI' Hol vIparHa'qu'.
436,He can speak either English or French.,DIvI' Hol vIraS Hol ghap jatlhlaH.
437,The clouds hid the sun.,jul luSo' 'engmey.
438,A cloud passed across the moon.,maS tlhopDaq juSpu' 'eng.
439,Exercise trains the muscles.,bImI'chugh Somrawmey DaqeqmoH.
440,Passengers shall not converse with the driver while the bus is in motion.,"vIHtaHvIS lupwI', chIjwI'vaD jatlhbe' raQpo'pu' net poQ."
441,The car crashed because the driver was careless.,ngeQpu' puH Duj yepHa'pu'mo' chIjwI'.
442,He managed to pass his driving test even though he was a poor driver.,chIjwI' po'Ha' ghaH 'ach chIjwI' chaw' qaD Qapta'.
443,You should concentrate on the road when you're driving.,bIchIjtaHvIS He DabuSnIS.
444,"It's a rainy day, so we can't play outside.","DaHjaj SIS, vaj HurDaq mareHlaHbe'."
445,The rain lasted a week.,qaStaHvIS wa' Hogh SIStaH.
446,The rain prevented him from coming here.,naDev jaHlaHbe' SIStaHmo'.
447,It's beginning to rain. Please share my umbrella.,SISchoH. SIS yoDwIj bIng yIghoSneS!
448,It's raining hard and yet I must go.,"SISqu', 'ach jIjaHnIS."
449,I wish the rain would stop.,SIS rIn 'e' vIneH.
450,The space ship will get to the moon soon.,tugh maS paw Duj.
451,The room started to spin after I drank too much.,tlhoy HIq vItlhutlhpu'DI' DIngchoH pa'.
452,Gravity binds the planets to the sun.,julDaq yuQmey bagh tlham.
453,"Generally speaking, men are taller than women.",motlh loDpu' woch law' be'pu' woch puS.
454,"Generally speaking, Westerners don't eat fish raw.",motlh ghotI' tlhol Sopbe' 'evnganpu'.
455,"Boys, as a rule, are taller than girls.",roD loDHom woch law' be'Hom woch puS.
456,Would you join me in a drink?,jItlhutlhDI' chotlhejqang'a'?
457,Are you sure you've never met him?,not DaqIHpu'bej'a'?
458,Don't attempt two projects at a time.,cha' lojmIt quq tInIDQo'.
459,What on earth are you doing here?,qatlh naDev SoHtaH jay'?
460,What the hell are you going to do with it?,chay' Dalo' jay'?
461,He worked hard.,pe'vIl vum.
462,"One murder makes a villain, millions a hero.","jIvvo' moj wa' chotta'bogh nuv'e', Sub moj wa''uy' chotta'bogh nuv'e'."
463,"A passenger fainted, but the stewardess brought him round.","vulchoHpu' raQpo', 'ach vulHa'choHmoHta' wa' beq."
464,I don't want to go alone.,nIteb jIjaH vIneHbe'.
465,Did you come here alone?,nIteb naDev DaghoS'a'?
466,I would like to go with you.,qatlhej vIneH.
467,Would you like to go see a movie with me?,nItebHa' HaSta much wIbejtaH DaneH'a'?
468,I was in the hospital for a week.,qaStaHvIS wa' Hogh ropyaH qachDaq jIHtaH.
469,I'll be back within an hour.,qaSpa' wa' rep jIcheghpu'.
470,I met her by chance on the train the day before yesterday.,bong cha'Hu' lupwI' mIrDaq vIghompu'.
471,The leader of the party is a famous scientist.,tej noy ghaH ghom DevwI''e'.
472,Let me give you a piece of advice.,qaqeS yIchaw'!
473,I want to sing a song.,bom vIbom vIneH.
474,This carpet is one of the most beautiful.,tlhImvam 'IH law' HochHom 'IH puS.
475,The doctor sat up all night with the sick old man.,qaStaHvIS ram naQ Qongbe' Qel 'ej ropbogh loD qan tlhej.
476,The doctor gave it to her.,ghaHvaD 'oH nobta' Qel.
477,The doctor cured him of his illness.,ropHa'moHta' Qel.
478,The doctor advised him to keep away from drinking.,chechQo' 'e' chup Qel.
479,The doctor had me lying in bed.,QongDaqDaq muQotmoHta' Qel.
480,The doctor can cure your son of the disease.,puqloDlI' rop vorlaH Qel.
481,The doctor will be back before long.,tugh chegh Qel.
482,The doctor came immediately.,SIbI' pawchoHpu' Qel.
483,A doctor's instruments must be kept absolutely clean.,Qel janmey luSay'moHlu'chu' net poQ.
484,You need to see a doctor.,Qel DaghomnIS.
485,Could you give me the name and phone number of a doctor?,jIHvaD Qel ghogh HablI' mI' DaperlaH'a'?
486,My stomach hurts.,'oy'taH burghwIj.
487,My stomach is rumbling.,bor burghwIj.
488,She is unconscious.,vul.
489,"Not having seen him before, I'll not be able to recognize him.","wej ghaH vIqIHmo', vIghovlaHbe'."
490,"Show me the way, will you?","He HI'ang, DuH'a'?"
491,Fear often exaggerates danger.,Hajlu'chugh pIj Qob lach.
492,Don't walk alone after dark.,"HurghchoHpu'DI' chal, nIteb yIyItQo'!"
493,She switched on the lamp because it was dark.,HurghtaHmo' wovmoHwI' chu'.
494,Easy living corrupted the warrior spirit.,SuvwI' qa' qalmoHpu' yIn ngeD.
495,I got sick.,jIropchoHpu'.
496,You won't regret it.,Dapaybe'.
497,Is there a problem?,qay''a' vay'?
498,We should respect the old.,qanwI'pu' DIvuvjaj.
499,We live in a civilized society.,nugh tay wIDab.
500,We defeated the enemy.,jagh wIjeyta'.
501,We've made a final decision.,mawIv rIntaH.
502,We have yet to learn the truth.,wej vIt wIghojpu'.
503,I couldn't recognize him at first.,wa'DIch vIghovlaHbe'pu'.
504,I like pizza very much.,pItSa' chab vIparHa'qu'.
505,I prefer coffee to tea.,"Dargh qa'vIn je vIqelDI', qa'vIn vImaS."
506,I always walk to school.,DuSaQ vIghoSDI' reH jIyIt.
507,Our country is in a crisis.,Seng ghaj Sepmaj.
508,Our army attacked the enemy during the night.,qaStaHvIS ram jagh HIvta' mangghommaj.
509,Our troops engaged with the enemy.,jagh HIvta' QaSmaj.
510,Our team lost.,luj ghommaj.
511,Our army attacked the kingdom.,wo' HIvpu' mangghommaj.
512,"Romeo, believing that Juliet was dead, decided to kill himself.",Heghpu' julyet 'e' Har romIyo' 'ej vaj HoH'egh 'e' wuq.
513,Robots can withstand dangerous conditions.,ghu' Qob SIQlaH qoq.
514,I hear Robert is sick.,rop rabe'rIt 'e' vIQoy.
515,Robert tends to talk big.,pIj bo'Dagh'a' lo' rabe'rIt.
516,Russian is very difficult to learn.,Qatlh raSya' Hol ghojmeH Qu'.
517,I want a knife with which to cut the rope.,tlhegh vIpe'meH taj vIneH.
518,"If you add lemon, it will become sour.","tera' na'ran wIb Dachelchugh, wIbchoH."
519,The lemon is a sour fruit.,naH wIb 'oH tera' na'ran wIb.
520,Lemon is sour.,wIb tera' na'ran wIb.
521,The lemon has a flavor all of its own.,tera' na'ran wIb wejwa' ghaj tera' na'ran wIb neH.
522,"A tea with lemon, please.",tera' na'ran wIb vIychorgh ngaSbogh Dargh vIneH.
523,Lucy cannot use chopsticks.,Soj naQmey lo'laHbe' lu'SI'.
524,Apples grow on trees.,SormeyDaq taH 'epIl naHmey.
525,The apples are not quite ripe.,wej DeHchoHpu' 'epIl naHmeyvam 'ach tugh.
526,"Which do you prefer, apples or bananas?","banan naHmey 'epIl naHmey je DaqelDI', nuq DamaS?"
527,The apple fell from the tree.,Sorvo' pum 'epIl naH.
528,The apples are ripe.,DeH 'epIl naHmeyvam.
529,An apple fell off the tree.,Sorvo' pumpu' wa' 'epIl naH.
530,Where can I find a shuttle bus?,nuqDaq lupDujHom vISamlaH?
531,Put down your name on the list and pass it on to the next person.,tetlhDaq ponglIj yIghItlh 'ej nuv vebvaD yInob.
532,I added his name to the list.,tetlhDaq pongDaj vIchelta'.
533,Rika had a good time singing at the party.,qaStaHvIS lopno' bom 'e' tIv rIqa'.
534,I'm listening to the radio.,Se' HablI' jI'IjtaH.
535,I have to change the batteries in the radio.,wab HevwI' 'ul 'aplo'mey vItamnIS.
536,We listened to his lecture on the radio.,SoQDaj wIQoymeH wab HablI' wIlo'ta'.
537,I often see him.,pIj vIghom.
538,The pencil which writes well is mine.,ghojmeH ghItlhwI'wIj 'oH Qapchu'bogh ghojmeH ghItlhwI''e'.
539,I feel depressed often.,pIj jI'It.
540,I sneeze a lot.,pIj jIchuy.
541,Good. No absentees.,maj. Dach pagh.
542,It is finally all over. Now we can relax.,tagha' rInpu'. DaH maleSlaH.
543,Sweet dreams!,bInajtaHvIs qeylIS Daghomjaj!
544,Have a nice day.,vaQjaj jaj!
545,Yumiko was a little angry.,loQ QeHtaH yu'mIy'qo'.
546,He stabbed me in the back!,DubwIjDaq muDuQta'!
547,The rain stopped at last.,tagha' SISbe'choH.
548,You'll succeed if you try.,bInIDchugh bIQap.
549,I found it easy when I gave it a try.,ngeD 'e' vItu' jInIDDI'.
550,"If you don't get more exercise, you'll get fat.",pIjHa' bImI'chugh bIpI'choH.
551,"If we had wings, could we fly to the moon?",telDu' DIghajchugh maSDaq mapuvlaH'a'?
552,What would you do if you saw a ghost?,chay' bIvang lomqa' Daleghchugh?
553,"In case you sleep, set the alarm.","bIQongchugh, vemmoHwI' yIchu'."
554,"If you are tired, go to bed.",bIDoy'chugh yIQong.
555,We will help him if he asks us.,nughelchugh wIQaH.
556,"If anyone comes to see me, tell him that I am out.","mughom neHchugh vay' vaj yIja', naDev ghaHbe'taH."
557,"If the sun were to go out, all living things would die.","wovHa'choHchugh jul, Hegh Hoch yInwI'mey."
558,"If the sun were to stop shining, all living things would die.","wov 'e' mevchugh jul, Hegh yIntaHbogh Hoch."
559,"In case anything happens, call me immediately.",qaSchugh vay' SIbI' HIrI'!
560,"In case anything happens, call me immediately.","qaSpu'chugh vay', SIbI' HIrI'."
561,"If you want a pencil, I'll lend you one.","ghojmeH ghItlhwI' DaneHchugh, SoHvaD wa' vInoj."
562,"If I were to be reborn, I would like to be a bird.",jIboghqa'laHchugh bo'Degh vImoj vIneH.
563,"If you don't have money, you have to do without.","Huch Daghajchugh, Huch DawuvHa'nIS."
564,Have you read the book yet?,paqvetlh DalaDta''a'?
565,It's OK now. Don't worry. You can depend on me one hundred percent.,DaH QaQ. rejmorgh yIghaHQo'! chowuvchu'laH.
566,I can't wait any more.,jIloSlaHbe'choH.
567,Put some more wood on the fire.,qulDaq Sor Hap law' yIlan!
568,Why don't you stay a little while?,qatlh loQ bIratlhbe'?
569,I weep for my lost youth.,"naH jajmey vIchIlpu', vaj jISaQ."
570,I must leave now.,DaH jImejnIS.
571,I must leave now.,DaH jItlheDnIS.
572,"No, thank you.","Qo', qatlho'."
573,May I go home now?,DaH juH vIchegh net chaw''a'?
574,Let's turn and go back now.,DaH matlhe'jaj; ghIq macheghjaj!
575,Try it once again.,yInIDqa'!
576,Do it again!,yIruchqa'!
577,Please show me another one.,latlh HI'aghneS!
578,"I'll try again, thank you.",jInIDqa'. qatlho'.
579,"It's already September; however, it is very hot.","tera' jar Hut 'oH, 'ach tujqu' muD Dotlh."
580,Try again.,yInIDqa'!
581,Mary aided her mother in cooking.,vutmeH SoSDaj boQ me'rIy'.
582,Mary can dance well.,mI'laHchu' *Mary.
583,It hardly ever rains here.,tlhoS not naDev SIS.
584,"Mary likes Japan, doesn't she?",nIpon parHa' me'rIy' qar'a'?
585,Mary is respected by everyone.,me'rIy vuv Hoch.
586,I would prefer an honorable death.,batlh jIHegh 'e' vImaS.
587,All were silent.,tamtaH Hoch.
588,We all have missed you.,bIDachtaHmo' ma'IQpu' Hoch maH.
589,I don't like any of them.,pagh vIparHa'.
590,Everybody started waving his flag.,joqwI'meychaj joqchoHmoH Hoch.
591,Let's pretend we are aliens.,novpu' maH 'e' wIghetjaj!
592,Everybody laughed at his error.,QaghDajmo' Hagh Hoch.
593,Get me a glass of milk.,nIm HIvje' HIqem!
594,Where is the milk tea?,nuqDaq 'oH nIm ngaSbogh Dargh'e'?
595,The milk went sour.,wIbchoHpu' nIm.
596,We should respect our parents.,SoSpu'ma' vavpu'ma' je DIvuvjaj.
597,"Unable to bear her miseries, she ran away from her husband.","SengmeyDaj SIQQo'mo', loDnalDajvo' narghta'."
598,Maria knew neither his name nor his phone number.,"pongDaj, ghogh HablI'Daj mI' joq Sovbe' ma'rIya'."
599,Dinner will be ready soon.,tugh 'uQ vutlu'chu'.
600,It is going to rain soon.,tugh SIS.
601,You helped Mommy?,SoSoy DaQaHta''a' SoH?
602,Do you have a match?,qul naQ vIghaj'a'?
603,I don't know yet.,wej vISov.
604,I haven't eaten lunch yet.,wej megh vISop.
605,"I haven't decided yet, but I prefer flying to going by train.",jIwuqta'be' 'ach muD Duj vIlIgh 'e' vImaS. lupwI' mIr vIlIgh 'e' vImaSbe'.
606,Haven't you decided yet?,wej bIwuqpu''a'?
607,Is it still raining?,SIStaH qar'a'?
608,"If you're still hungry, have another hamburger.",bIghungtaHchugh latlh Ha'DIbaH ghIH tIr ngogh je tISop!
609,Marry first and love will follow.,wa'DIch yInay 'ej tlha' parmaq.
610,Marry first and love will follow.,wa'DIch yISaw 'ej tlha' parmaq.
611,Michael broke the dishes.,ngop ghor mayqel.
612,Mike got back from the library at five.,paq qachvo' cheghDI' maq wa'maH Sochlogh Qoylu'pu'.
613,What a cute baby! May I hold her?,'IHqu' ghu! vI'uch 'e' Dachaw''a'?
614,Only a few people listened to him.,luQoy ghotpu' puS neH.
615,Take a taxi to the hotel.,mebpa'mey DapawmeH ra'wI' lupwI' yIrIt!
616,It was dark when I reached the hotel.,mebpa'mey vIpawDI' Hurgh.
617,I succeeded in getting what I wanted.,vay' vIneHbogh vISuqta'.
618,I think death is preferable to shame.,Hegh qaq law' tuHtaHghach qaq puS 'e' vIQub.
619,I know only this.,'oH neH vISov.
620,I prefer tea to coffee.,"Dargh qa'vIn je vIqelDI', Dargh vImaS."
621,I'm in need of money.,Huch vIpoQ.
622,My watch stopped working.,Duy'choHpu' tlhaqwIj.
623,My pen isn't as good as yours.,ghItlhwI'lIj QaQ law' ghItlhwI'wIj QaQ puS.
624,"Me, I prefer coffee to tea.","Dargh qa'vIn je vIqelDI', qa'vIn vImaS jIH'e'."
625,Was anybody else absent?,DachtaH'a' latlh?
626,Paul prefers English to math.,"DIvI' Hol, mI' QeD je qelDI', DIvI' Hol maS pal."
627,There was a large crowd in the hall.,vaSDaq qev tIn tu'lu'taH.
628,There was a small audience in the hall.,vaSDaq 'IjwI'pu' puS tu'lu'.
629,Would you lend me your pen?,ghItlhwI'lIj chonojqang'a'?
630,Pass me the pen.,ghItlhwI' HInob!
631,Please write with a pen.,bIghItlhmeH ghItlhwI' yIlo'neS!
632,Betty killed her mother.,SoSDaj HoHta' be'tIy.
633,Betty killed her mother.,SoSDaj HoH be'tIy'.
634,"Betty is a pretty girl, isn't she?",be'Hom 'IH ghaH be'tIy''e' qar'a'?
635,Two sheets were on the bed.,QongDaqDaq cha' tlhImmey tu'lu'.
636,"Fred tried to get to the door, but the table was in the way.","lojmIt SIch nID vI'reD, 'ach botpu' raS."
637,French is spoken by many.,vIraS Hol'e' jatlh qabDu' law'.
638,"I like grapes, but I can't eat so many.",ghIrep naHmey vIparHa' 'ach ghIrep naHmey law' vISoplaHbe'.
639,The grapes are getting mature.,DaH DeHchoHlI' ghIrep naHmey.
640,Bush followed Reagan as president.,"che'wI' ghaHpu'DI' reyghen'e', che'wI' mojta' buS."
641,There is a fork missing.,Hutlh puq chonnaQ.
642,I would like to purchase some boots.,DaS vIje' vIneH.
643,Bill joined our company three years ago.,wej ben weymaj muv bIl.
644,Bill lives near the sea.,bIQDaq Sum bIl juH.
645,Bill will often sing in the toilet.,pIj puchpa'Daq bom bIl.
646,There is a car in front of the building.,qach tlhopDaq puH Duj tu'lu'.
647,Possibly he knows who broke the windows.,chaq Qorwaghmey ghorpu'bogh nuv'e' ngu'laH.
648,A woman fell from a ship into the sea.,Dujvo' bIQ'a'Daq pumpu' be'.
649,You should have told me that you wanted me to come alone.,nIteb qaghoS DaneH 'e' muja'pu'nIS.
650,The teacher told me that Hitler killed himself.,muja' ghojmoHwI'; jatlh HoH'eghta' HItlher.
651,Peter is a merry fellow.,loD Quch ghaH pIter'e'.
652,Where is Paris?,nuqDaq 'oH vIraS mon'e'?
653,I read an exciting story.,SeymoHbogh lut vIlaDta'.
654,"Where are you going, Dad?",nuqDaq DajaHlI' vav?
655,The battery gave out.,'ul 'aplo' natlhlu'pu'.
656,Please open your bag.,buqlIj yIpoSmoH!
657,Give it to me straight.,HIja' 'ej yIpIQ!
658,Speak up!,pe'vIl yIjatlh!
659,I have my passport.,leng chaw'wIj vIghaj.
660,I lost my passport. I'll have to get a new one.,leng chaw'wIj vIchIlpu'. leng chaw' chu' vISuqnIS.
661,I prefer going on foot to going by bus.,jIyIt 'e' vImaS. lupwI' vIlIgh 'e' vImaSbe'.
662,"In the bus, a boy made room for an old woman.",lupwI'Daq be' qan botHa' loDHom.
663,Nobody but a fool would believe it.,'oH Har qoH neH.
664,You can hear the water dripping from the pipe.,'ochvo' chaghtaH bIQ 'e' DaQoylaH.
665,Don't bring any money to the party; just bring yourself.,'uQ'a'Daq Huch yItlhapQo'! yItlhap'egh neH!
666,I'm wheezing.,jItlhovtaH.
667,I'm wheezing.,jIjevtaH.
668,"Let's dance, my darling.",Ha' bang! mamI'!
669,Garlic enhances the flavor of meals.,nay'mey wejwa' Dub gharlIq 'oQqar.
670,Down came a shower of rain.,SISqu'choH.
671,Nick is by no means satisfied with the reward.,nIq yonmoHbe'bej pop'e'.
672,Nick can speak Portuguese very well. That's because he's been studying it for 5 years.,"portughal Hol jatlhwI' po' ghaH nIq'e', HaDtaHmo' qaStaHvIS vagh DIS."
673,What a big dog that is!,Ha'DIbaH'a' 'oH!
674,Your house is fantastic.,qu' juHlIj.
675,What?,nuq?
676,What a haughty fellow he is!,'eDjenna' ghaH!
677,This dish is terrific.,nIv nay'vam.
678,This soup is exquisite.,'eyqu' chatlhvam.
679,What a good shot!,pupqu' bach!
680,What a good shot!,QaQqu' matHa'!
681,Nancy looks like my sister.,be'nI'wI' rur nenSIy.
682,Nancy is having a chat with her friends.,jawchuqtaH nenSIy juppu'Daj je.
683,Nancy is the tallest girl in her class.,"*Nancy DuSaQ ghom nuvpu' DIqelDI', *Nancy woch law' Hoch woch puS."
684,The soup in the pot tasted very salty.,na'qu' chatlh'e' ngaSbogh 'un.
685,I have no idea why she got so angry.,ghaH QeHmoHbogh meq'e' vISovbe'.
686,Tell me why he was absent.,HIja'! qatlh DachtaH ghaH?
687,Do you know why the sky is blue?,qatlh SuD chal? bISov'a'?
688,Why did you quit?,qatlh bIbupta'?
689,Why?,qatlh?
690,For love is something you can't reject.,parmaq lajHa'laHmo' pagh.
691,Why do you study?,qatlh bIHaD?
692,Why didn't you believe me?,qatlh choHarbe'pu'?
693,Why didn't you believe me?,qatlh tuHarbe'pu'?
694,What are you punishing them for?,nuqmo' boHuptaH?
695,Why are you visiting the United Kingdom?,qatlh wo' tay' DaSuch?
696,"Well, I loved it.","toH, vImuSHa' jIH."
697,Please lend me your knife.,jIHvaD tajlIj yInojneS!
698,Will you lend me your knife?,tajlIj chonoj'a'?
699,You should be careful with a knife.,taj Dalo'DI' bIyepnIS.
700,What kind of wine do you recommend?,HIq Segh vIchupbogh yIngu'!
